date,state,city,place_type,confirmed,deaths,is_last,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-09-07,MA,,state,158310,3518,False,7114598,21,2225.14329,0.0222
2020-09-07,MG,,state,236012,5851,False,21292666,31,1108.41921,0.0248
2020-09-07,MS,,state,54363,987,False,2809394,50,1935.04364,0.0182
2020-09-07,MT,,state,98709,2978,False,3526220,51,2799.28649,0.0302
2020-09-07,PA,,state,208560,6269,False,8690745,15,2399.79426,0.0301
2020-09-07,PB,,state,109706,2550,False,4039277,25,2715.9811,0.0232
2020-09-07,PE,,state,132420,7721,False,9616621,26,1376.99094,0.0583
2020-09-07,PI,,state,82564,1915,False,3281480,22,2516.05983,0.0232
2020-09-07,PR,,state,143853,3577,False,11516840,41,1249.06658,0.0249
2020-09-07,RJ,,state,233052,16593,False,17366189,33,1341.98701,0.0712
2020-09-07,RN,,state,64097,2304,False,3534165,24,1813.63915,0.0359
2020-09-07,RO,,state,58237,1187,False,1796460,11,3241.76436,0.0204
2020-09-07,RR,,state,45302,598,False,631181,14,7177.33899,0.0132
2020-09-07,RS,,state,143952,3756,False,11422973,43,1260.19732,0.0261
2020-09-07,SC,,state,189477,2422,False,7252502,42,2612.57425,0.0128
2020-09-07,SE,,state,73846,1898,False,2318822,28,3184.63427,0.0257
2020-09-07,SP,,state,857330,31377,False,46289333,35,1852.11137,0.0366
2020-09-07,TO,,state,56223,758,False,1590248,17,3535.48629,0.0135
2020-09-06,AC,,state,25443,624,False,894470,12,2844.47774,0.0245
2020-09-06,AL,,state,80717,1930,False,3351543,27,2408.35341,0.0239
2020-09-06,AM,,state,123811,3847,False,4207714,13,2942.4766,0.0311
2020-09-06,AP,,state,44770,672,False,861773,16,5195.10358,0.015
2020-09-06,BA,,state,271255,5658,False,14930634,29,1816.76813,0.0209
2020-09-06,CE,,state,222412,8566,False,9187103,23,2420.91549,0.0385
2020-09-06,DF,,state,169617,2710,False,3055149,53,5551.84052,0.016
2020-09-06,ES,,state,115172,3242,False,4064052,32,2833.92043,0.0281
2020-09-06,GO,,state,147717,3466,False,7113540,52,2076.56104,0.0235
2020-09-06,MA,,state,158050,3508,False,7114598,21,2221.48883,0.0222
2020-09-06,MG,,state,234804,5837,False,21292666,31,1102.74589,0.0249
2020-09-06,MS,,state,54125,970,False,2809394,50,1926.57207,0.0179
2020-09-06,MT,,state,98346,2955,False,3526220,51,2788.99218,0.03
2020-09-06,PA,,state,208259,6257,False,8690745,15,2396.33081,0.03
2020-09-06,PB,,state,109673,2543,False,4039277,25,2715.16412,0.0232
2020-09-06,PE,,state,132152,7702,False,9616621,26,1374.2041,0.0583
2020-09-06,PI,,state,82282,1901,False,3281480,22,2507.46614,0.0231
2020-09-06,PR,,state,143074,3551,False,11516840,41,1242.30258,0.0248
2020-09-06,RJ,,state,232818,16568,False,17366189,33,1340.63956,0.0712
2020-09-06,RN,,state,64029,2302,False,3534165,24,1811.71507,0.036
2020-09-06,RO,,state,58066,1185,False,1796460,11,3232.24564,0.0204
2020-09-06,RR,,state,45253,598,False,631181,14,7169.57576,0.0132
2020-09-06,RS,,state,143914,3739,False,11422973,43,1259.86466,0.026
2020-09-06,SC,,state,189028,2405,False,7252502,42,2606.38329,0.0127
2020-09-06,SE,,state,73740,1893,False,2318822,28,3180.06298,0.0257
2020-09-06,SP,,state,855722,31353,False,46289333,35,1848.63757,0.0366
2020-09-06,TO,,state,55906,754,False,1590248,17,3515.55229,0.0135
2020-09-05,AC,,state,25408,624,False,894470,12,2840.5648,0.0246
2020-09-05,AL,,state,80462,1924,False,3351543,27,2400.74497,0.0239
2020-09-05,AM,,state,123726,3841,False,4207714,13,2940.4565,0.031
2020-09-05,AP,,state,44682,671,False,861773,16,5184.89208,0.015
2020-09-05,BA,,state,270177,5627,False,14930634,29,1809.54807,0.0208
2020-09-05,CE,,state,222179,8565,False,9187103,23,2418.37933,0.0385
2020-09-05,DF,,state,168605,2700,False,3055149,53,5518.71611,0.016
2020-09-05,ES,,state,115172,3242,False,4064052,32,2833.92043,0.0281
2020-09-05,GO,,state,147485,3450,False,7113540,52,2073.29965,0.0234
2020-09-05,MA,,state,157844,3499,False,7114598,21,2218.59338,0.0222
2020-09-05,MG,,state,231878,5708,False,21292666,31,1089.00407,0.0246
2020-09-05,MS,,state,53491,966,False,2809394,50,1904.00492,0.0181
2020-09-05,MT,,state,98188,2940,False,3526220,51,2784.51146,0.0299
2020-09-05,PA,,state,207638,6249,False,8690745,15,2389.18528,0.0301
2020-09-05,PB,,state,109530,2529,False,4039277,25,2711.62389,0.0231
2020-09-05,PE,,state,131961,7670,False,9616621,26,1372.21795,0.0581
2020-09-05,PI,,state,82006,1893,False,3281480,22,2499.0553,0.0231
2020-09-05,PR,,state,141648,3537,False,11516840,41,1229.92071,0.025
2020-09-05,RJ,,state,232747,16526,False,17366189,33,1340.23072,0.071
2020-09-05,RO,,state,57865,1180,False,1796460,11,3221.05697,0.0204
2020-09-05,RR,,state,45137,598,False,631181,14,7151.19752,0.0132
2020-09-05,RS,,state,143485,3714,False,11422973,43,1256.10907,0.0259
2020-09-05,SC,,state,188361,2400,False,7252502,42,2597.18646,0.0127
2020-09-05,SE,,state,73631,1885,False,2318822,28,3175.36232,0.0256
2020-09-05,SP,,state,853085,31313,False,46289333,35,1842.94079,0.0367
2020-09-05,TO,,state,55513,748,False,1590248,17,3490.83916,0.0135
2020-09-04,AC,,state,25249,623,False,894470,12,2822.78891,0.0247
2020-09-04,AL,,state,80103,1917,False,3351543,27,2390.03349,0.0239
2020-09-04,AM,,state,123187,3834,False,4207714,13,2927.6467,0.0311
2020-09-04,AP,,state,44454,670,False,861773,16,5158.43499,0.0151
2020-09-04,BA,,state,268137,5590,False,14930634,29,1795.88489,0.0208
2020-09-04,CE,,state,221828,8563,False,9187103,23,2414.55876,0.0386
2020-09-04,DF,,state,167200,2681,False,3055149,53,5472.72817,0.016
2020-09-04,ES,,state,114700,3235,False,4064052,32,2822.30641,0.0282
2020-09-04,GO,,state,146441,3440,False,7113540,52,2058.62341,0.0235
2020-09-04,MA,,state,157052,3488,False,7114598,21,2207.46134,0.0222
2020-09-04,MG,,state,228013,5708,False,21292666,31,1070.85228,0.025
2020-09-04,MS,,state,53328,953,False,2809394,50,1898.20296,0.0179
2020-09-04,MT,,state,97550,2923,False,3526220,51,2766.41843,0.03
2020-09-04,PA,,state,206864,6240,False,8690745,15,2380.27925,0.0302
2020-09-04,PB,,state,108925,2517,False,4039277,25,2696.64596,0.0231
2020-09-04,PE,,state,131230,7645,False,9616621,26,1364.61653,0.0583
2020-09-04,PI,,state,81626,1884,False,3281480,22,2487.47516,0.0231
2020-09-04,PR,,state,139780,3505,False,11516840,41,1213.70098,0.0251
2020-09-04,RJ,,state,232489,16467,False,17366189,33,1338.74508,0.0708
2020-09-04,RN,,state,63912,2293,False,3534165,24,1808.40453,0.0359
2020-09-04,RO,,state,57352,1172,False,1796460,11,3192.50081,0.0204
2020-09-04,RR,,state,44975,598,False,631181,14,7125.53135,0.0133
2020-09-04,RS,,state,137217,3650,False,11422973,43,1201.23719,0.0266
2020-09-04,SC,,state,186596,2376,False,7252502,42,2572.85003,0.0127
2020-09-04,SE,,state,73383,1880,False,2318822,28,3164.66723,0.0256
2020-09-04,SP,,state,845016,31091,False,46289333,35,1825.50913,0.0368
2020-09-04,TO,,state,55075,745,False,1590248,17,3463.29629,0.0135
2020-09-03,AC,,state,25135,622,False,894470,12,2810.04394,0.0247
2020-09-03,AL,,state,79797,1910,False,3351543,27,2380.90336,0.0239
2020-09-03,AM,,state,122520,3828,False,4207714,13,2911.79486,0.0312
2020-09-03,AP,,state,44064,669,False,861773,16,5113.17946,0.0152
2020-09-03,BA,,state,265739,5549,False,14930634,29,1779.82395,0.0209
2020-09-03,CE,,state,220040,8532,False,9187103,23,2395.09669,0.0388
2020-09-03,DF,,state,165903,2641,False,3055149,53,5430.27525,0.0159
2020-09-03,ES,,state,113759,3221,False,4064052,32,2799.15218,0.0283
2020-09-03,GO,,state,143793,3385,False,7113540,52,2021.39863,0.0235
2020-09-03,MA,,state,155717,3478,False,7114598,21,2188.6971,0.0223
2020-09-03,MG,,state,224987,5591,False,21292666,31,1056.64082,0.0249
2020-09-03,MS,,state,52406,939,False,2809394,50,1865.38449,0.0179
2020-09-03,MT,,state,96349,2893,False,3526220,51,2732.3593,0.03
2020-09-03,PA,,state,205291,6228,False,8690745,15,2362.17954,0.0303
2020-09-03,PB,,state,108182,2501,False,4039277,25,2678.25158,0.0231
2020-09-03,PE,,state,130199,7619,False,9616621,26,1353.89551,0.0585
2020-09-03,PI,,state,81626,1884,False,3281480,22,2487.47516,0.0231
2020-09-03,PR,,state,137865,3449,False,11516840,41,1197.07316,0.025
2020-09-03,RJ,,state,230271,16394,False,17366189,33,1325.97313,0.0712
2020-09-03,RN,,state,63507,2289,False,3534165,24,1796.94496,0.036
2020-09-03,RO,,state,56618,1165,False,1796460,11,3151.64268,0.0206
2020-09-03,RR,,state,44665,598,False,631181,14,7076.41707,0.0134
2020-09-03,RS,,state,134610,3590,False,11422973,43,1178.41476,0.0267
2020-09-03,SC,,state,184204,2352,False,7252502,42,2539.86831,0.0128
2020-09-03,SE,,state,73182,1877,False,2318822,28,3155.99904,0.0256
2020-09-03,SP,,state,837978,30905,False,46289333,35,1810.30476,0.0369
2020-09-03,TO,,state,54013,730,False,1590248,17,3396.51425,0.0135
2020-09-02,AC,,state,25027,618,False,894470,12,2797.96975,0.0247
2020-09-02,AL,,state,79550,1902,False,3351543,27,2373.53362,0.0239
2020-09-02,AM,,state,121793,3819,False,4207714,13,2894.51707,0.0314
2020-09-02,AP,,state,43800,668,False,861773,16,5082.54494,0.0153
2020-09-02,BA,,state,262299,5502,False,14930634,29,1756.78407,0.021
2020-09-02,CE,,state,218414,8481,False,9187103,23,2377.39797,0.0388
2020-09-02,DF,,state,164649,2609,False,3055149,53,5389.22979,0.0158
2020-09-02,ES,,state,112827,3204,False,4064052,32,2776.2194,0.0284
2020-09-02,GO,,state,140192,3323,False,7113540,52,1970.77686,0.0237
2020-09-02,MA,,state,154468,3467,False,7114598,21,2171.14164,0.0224
2020-09-02,MG,,state,222048,5505,False,21292666,31,1042.83794,0.0248
2020-09-02,MS,,state,51575,914,False,2809394,50,1835.80516,0.0177
2020-09-02,MT,,state,95233,2868,False,3526220,51,2700.71068,0.0301
2020-09-02,PA,,state,203969,6215,False,8690745,15,2346.96795,0.0305
2020-09-02,PB,,state,107384,2483,False,4039277,25,2658.49557,0.0231
2020-09-02,PE,,state,128724,7656,False,9616621,26,1338.55748,0.0595
2020-09-02,PI,,state,79719,1855,False,3281480,22,2429.36114,0.0233
2020-09-02,PR,,state,135609,3399,False,11516840,41,1177.48445,0.0251
2020-09-02,RJ,,state,228332,16315,False,17366189,33,1314.80776,0.0715
2020-09-02,RN,,state,63071,2286,False,3534165,24,1784.60825,0.0362
2020-09-02,RO,,state,56411,1161,False,1796460,11,3140.12001,0.0206
2020-09-02,RR,,state,44334,596,False,631181,14,7023.97569,0.0134
2020-09-02,RS,,state,131461,3543,False,11422973,43,1150.84751,0.027
2020-09-02,SC,,state,182522,2325,False,7252502,42,2516.67631,0.0127
2020-09-02,SE,,state,72931,1873,False,2318822,28,3145.17458,0.0257
2020-09-02,SP,,state,826331,30673,False,46289333,35,1785.14346,0.0371
2020-09-02,TO,,state,52938,712,False,1590248,17,3328.91474,0.0134
2020-09-01,AC,,state,24840,616,False,894470,12,2777.06351,0.0248
2020-09-01,AL,,state,79258,1895,False,3351543,27,2364.82122,0.0239
2020-09-01,AM,,state,120919,3661,False,4207714,13,2873.7457,0.0303
2020-09-01,AP,,state,43514,663,False,861773,16,5049.35755,0.0152
2020-09-01,BA,,state,259418,5448,False,14930634,29,1737.48817,0.021
2020-09-01,CE,,state,217295,8459,False,9187103,23,2365.21785,0.0389
2020-09-01,DF,,state,163498,2573,False,3055149,53,5351.55569,0.0157
2020-09-01,ES,,state,112072,3184,False,4064052,32,2757.64188,0.0284
2020-09-01,GO,,state,136741,3242,False,7113540,52,1922.26374,0.0237
2020-09-01,MA,,state,152681,3457,False,7114598,21,2146.02427,0.0226
2020-09-01,MG,,state,218781,5364,False,21292666,31,1027.49463,0.0245
2020-09-01,MS,,state,50645,903,False,2809394,50,1802.70194,0.0178
2020-09-01,MT,,state,93929,2837,False,3526220,51,2663.73057,0.0302
2020-09-01,PA,,state,202436,6201,False,8690745,15,2329.3285,0.0306
2020-09-01,PB,,state,106605,2465,False,4039277,25,2639.20994,0.0231
2020-09-01,PE,,state,127287,7614,False,9616621,26,1323.6146,0.0598
2020-09-01,PI,,state,78922,1846,False,3281480,22,2405.07332,0.0234
2020-09-01,PR,,state,133574,3345,False,11516840,41,1159.81467,0.025
2020-09-01,RJ,,state,226800,16217,False,17366189,33,1305.98602,0.0715
2020-09-01,RN,,state,62645,2283,False,3534165,24,1772.55448,0.0364
2020-09-01,RO,,state,55768,1155,False,1796460,11,3104.3274,0.0207
2020-09-01,RR,,state,44036,595,False,631181,14,6976.76261,0.0135
2020-09-01,RS,,state,127799,3501,False,11422973,43,1118.7893,0.0274
2020-09-01,SC,,state,180474,2301,False,7252502,42,2488.43778,0.0127
2020-09-01,SE,,state,72721,1867,False,2318822,28,3136.11825,0.0257
2020-09-01,SP,,state,814375,30375,False,46289333,35,1759.31461,0.0373
2020-09-01,TO,,state,52125,701,False,1590248,17,3277.79063,0.0134
2020-08-31,AC,,state,24647,612,False,894470,12,2755.48649,0.0248
2020-08-31,AL,,state,78804,1887,False,3351543,27,2351.27522,0.0239
2020-08-31,AM,,state,120296,3649,False,4207714,13,2858.93956,0.0303
2020-08-31,AP,,state,43193,661,False,861773,16,5012.10876,0.0153
2020-08-31,BA,,state,256727,5397,False,14930634,29,1719.46483,0.021
2020-08-31,CE,,state,214953,8409,False,9187103,23,2339.72559,0.0391
2020-08-31,DF,,state,162042,2521,False,3055149,53,5303.89844,0.0156
2020-08-31,ES,,state,111263,3158,False,4064052,32,2737.73564,0.0284
2020-08-31,GO,,state,133796,3159,False,7113540,52,1880.86382,0.0236
2020-08-31,MA,,state,151615,3446,False,7114598,21,2131.04099,0.0227
2020-08-31,MG,,state,216557,5335,False,21292666,31,1017.04972,0.0246
2020-08-31,MS,,state,49820,889,False,2809394,50,1773.33617,0.0178
2020-08-31,MT,,state,92265,2811,False,3526220,51,2616.54123,0.0305
2020-08-31,PA,,state,200985,6176,False,8690745,15,2312.63258,0.0307
2020-08-31,PB,,state,105778,2450,False,4039277,25,2618.73598,0.0232
2020-08-31,PE,,state,125539,7593,False,9616621,26,1305.43774,0.0605
2020-08-31,PI,,state,77859,1843,False,3281480,22,2372.6794,0.0237
2020-08-31,PR,,state,131906,3290,False,11516840,41,1145.33153,0.0249
2020-08-31,RJ,,state,223631,16065,False,17366189,33,1287.73791,0.0718
2020-08-31,RN,,state,62204,2273,False,3534165,24,1760.07628,0.0365
2020-08-31,RO,,state,55153,1148,False,1796460,11,3070.09341,0.0208
2020-08-31,RR,,state,43707,593,False,631181,14,6924.6381,0.0136
2020-08-31,RS,,state,125813,3435,False,11422973,43,1101.40329,0.0273
2020-08-31,SC,,state,177777,2260,False,7252502,42,2451.25062,0.0127
2020-08-31,SE,,state,72528,1857,False,2318822,28,3127.79506,0.0256
2020-08-31,SP,,state,804342,30014,False,46289333,35,1737.64007,0.0373
2020-08-31,TO,,state,51629,687,False,1590248,17,3246.60053,0.0133
2020-08-30,AC,,state,24638,609,False,894470,12,2754.48031,0.0247
2020-08-30,AL,,state,78637,1878,False,3351543,27,2346.29244,0.0239
2020-08-30,AM,,state,120060,3639,False,4207714,13,2853.33081,0.0303
2020-08-30,AP,,state,42892,660,False,861773,16,4977.18077,0.0154
2020-08-30,BA,,state,256062,5344,False,14930634,29,1715.0109,0.0209
2020-08-30,CE,,state,214457,8384,False,9187103,23,2334.32672,0.0391
2020-08-30,DF,,state,160796,2469,False,3055149,53,5263.11483,0.0154
2020-08-30,ES,,state,110351,3135,False,4064052,32,2715.29498,0.0284
2020-08-30,GO,,state,130977,3089,False,7113540,52,1841.23517,0.0236
2020-08-30,MA,,state,151212,3436,False,7114598,21,2125.37658,0.0227
2020-08-30,MG,,state,215050,5326,False,21292666,31,1009.97217,0.0248
2020-08-30,MS,,state,48937,862,False,2809394,50,1741.90591,0.0176
2020-08-30,MT,,state,90895,2777,False,3526220,51,2577.68942,0.0306
2020-08-30,PA,,state,199556,6146,False,8690745,15,2296.1898,0.0308
2020-08-30,PB,,state,105661,2435,False,4039277,25,2615.83942,0.023
2020-08-30,PE,,state,125094,7574,False,9616621,26,1300.81034,0.0605
2020-08-30,PI,,state,77405,1825,False,3281480,22,2358.84418,0.0236
2020-08-30,PR,,state,130603,3251,False,11516840,41,1134.01766,0.0249
2020-08-30,RJ,,state,223302,16027,False,17366189,33,1285.84343,0.0718
2020-08-30,RN,,state,61961,2264,False,3534165,24,1753.20054,0.0365
2020-08-30,RO,,state,54679,1129,False,1796460,11,3043.70818,0.0206
2020-08-30,RR,,state,43518,587,False,631181,14,6894.69423,0.0135
2020-08-30,RS,,state,124482,3395,False,11422973,43,1089.75133,0.0273
2020-08-30,SC,,state,146864,2235,False,7252502,42,2025.01151,0.0152
2020-08-30,SE,,state,72417,1844,False,2318822,28,3123.00815,0.0255
2020-08-30,SP,,state,803404,29978,False,46289333,35,1735.61369,0.0373
2020-08-30,TO,,state,50694,673,False,1590248,17,3187.80467,0.0133
2020-08-29,AC,,state,24601,608,False,894470,12,2750.34378,0.0247
2020-08-29,AL,,state,78483,1870,False,3351543,27,2341.69754,0.0238
2020-08-29,AM,,state,119859,3634,False,4207714,13,2848.55387,0.0303
2020-08-29,AP,,state,42771,659,False,861773,16,4963.13995,0.0154
2020-08-29,BA,,state,254790,5302,False,14930634,29,1706.4915,0.0208
2020-08-29,CE,,state,214094,8382,False,9187103,23,2330.37553,0.0392
2020-08-29,DF,,state,159526,2450,False,3055149,53,5221.54566,0.0154
2020-08-29,ES,,state,110025,3129,False,4064052,32,2707.27343,0.0284
2020-08-29,GO,,state,130541,3066,False,7113540,52,1835.10601,0.0235
2020-08-29,MA,,state,150895,3424,False,7114598,21,2120.92096,0.0227
2020-08-29,MG,,state,212565,5270,False,21292666,31,998.30148,0.0248
2020-08-29,MS,,state,48522,851,False,2809394,50,1727.13404,0.0175
2020-08-29,MT,,state,90651,2756,False,3526220,51,2570.76983,0.0304
2020-08-29,PA,,state,199171,6115,False,8690745,15,2291.7598,0.0307
2020-08-29,PB,,state,105531,2422,False,4039277,25,2612.62102,0.023
2020-08-29,PE,,state,124151,7547,False,9616621,26,1291.0044,0.0608
2020-08-29,PI,,state,77405,1825,False,3281480,22,2358.84418,0.0236
2020-08-29,PR,,state,128967,3234,False,11516840,41,1119.81238,0.0251
2020-08-29,RJ,,state,222957,16016,False,17366189,33,1283.85681,0.0718
2020-08-29,RO,,state,54496,1125,False,1796460,11,3033.52148,0.0206
2020-08-29,RR,,state,43470,587,False,631181,14,6887.08944,0.0135
2020-08-29,RS,,state,124416,3385,False,11422973,43,1089.17355,0.0272
2020-08-29,SC,,state,146404,2218,False,7252502,42,2018.66887,0.0151
2020-08-29,SE,,state,72280,1839,False,2318822,28,3117.09998,0.0254
2020-08-29,SP,,state,801422,29944,False,46289333,35,1731.33192,0.0374
2020-08-29,TO,,state,50373,664,False,1590248,17,3167.61914,0.0132
2020-08-28,AC,,state,24462,608,False,894470,12,2734.80385,0.0249
2020-08-28,AL,,state,78174,1861,False,3351543,27,2332.47791,0.0238
2020-08-28,AM,,state,118844,3629,False,4207714,13,2824.43151,0.0305
2020-08-28,AP,,state,42625,657,False,861773,16,4946.19813,0.0154
2020-08-28,BA,,state,250977,5243,False,14930634,29,1680.9534,0.0209
2020-08-28,CE,,state,213238,8380,False,9187103,23,2321.05812,0.0393
2020-08-28,DF,,state,158180,2440,False,3055149,53,5177.48889,0.0154
2020-08-28,ES,,state,109493,3117,False,4064052,32,2694.18305,0.0285
2020-08-28,GO,,state,130208,3044,False,7113540,52,1830.4248,0.0234
2020-08-28,MA,,state,150144,3412,False,7114598,21,2110.3652,0.0227
2020-08-28,MG,,state,209465,5167,False,21292666,31,983.74248,0.0247
2020-08-28,MS,,state,48023,840,False,2809394,50,1709.3722,0.0175
2020-08-28,MT,,state,90135,2739,False,3526220,51,2556.1366,0.0304
2020-08-28,PA,,state,198246,6109,False,8690745,15,2281.11629,0.0308
2020-08-28,PB,,state,104803,2404,False,4039277,25,2594.59799,0.0229
2020-08-28,PE,,state,123146,7512,False,9616621,26,1280.55374,0.061
2020-08-28,PI,,state,76916,1804,False,3281480,22,2343.94237,0.0235
2020-08-28,PR,,state,126964,3194,False,11516840,41,1102.42046,0.0252
2020-08-28,RN,,state,61704,2248,False,3534165,24,1745.92867,0.0364
2020-08-28,RO,,state,54205,1114,False,1796460,11,3017.32296,0.0206
2020-08-28,RR,,state,43299,587,False,631181,14,6859.99737,0.0136
2020-08-28,RS,,state,120739,3323,False,11422973,43,1056.98403,0.0275
2020-08-28,SC,,state,141692,2193,False,7252502,42,1953.69819,0.0155
2020-08-28,SE,,state,72039,1837,False,2318822,28,3106.70677,0.0255
2020-08-28,SP,,state,796209,29694,False,46289333,35,1720.07015,0.0373
2020-08-28,TO,,state,49651,658,False,1590248,17,3122.21742,0.0133
2020-08-27,AC,,state,24269,607,False,894470,12,2713.22683,0.025
2020-08-27,AL,,state,77755,1853,False,3351543,27,2319.9762,0.0238
2020-08-27,AM,,state,118083,3616,False,4207714,13,2806.34568,0.0306
2020-08-27,AP,,state,42285,652,False,861773,16,4906.74458,0.0154
2020-08-27,BA,,state,247853,5178,False,14930634,29,1660.02998,0.0209
2020-08-27,CE,,state,211053,8374,False,9187103,23,2297.27478,0.0397
2020-08-27,DF,,state,156863,2425,False,3055149,53,5134.38133,0.0155
2020-08-27,ES,,state,108662,3105,False,4064052,32,2673.73547,0.0286
2020-08-27,GO,,state,128241,2987,False,7113540,52,1802.7733,0.0233
2020-08-27,MA,,state,148923,3402,False,7114598,21,2093.2033,0.0228
2020-08-27,MG,,state,205942,5049,False,21292666,31,967.19687,0.0245
2020-08-27,MS,,state,47152,823,False,2809394,50,1678.36907,0.0175
2020-08-27,MT,,state,88385,2707,False,3526220,51,2506.50839,0.0306
